samples,eens_kwh,cvar_kwh,positive_scenarios
1842,7.376317408523343,147.52634817046675,10
1843,7.372315065925122,147.4463013185023,10
1844,7.368317064262474,147.36634128524935,10
1845,7.364323396476965,147.28646792953919,10
1846,7.36033405552546,147.20668111050907,10
1847,7.356349034380077,147.12698068760145,10
1848,7.352368326028139,147.04736652056263,10
1849,7.348391923472151,146.96783846944285,10
1850,7.3444198197297315,146.8883963945945,10
1851,7.340452007833605,146.80904015667195,10
1852,7.3364884808315365,146.7297696166306,10
1853,7.332529231786291,146.65058463572566,10
1854,7.328574253775621,146.57148507551227,10
1855,7.324623539892182,146.49247079784348,10
1856,7.320677083243533,146.41354166487054,10
1857,7.316734876952075,146.33469753904137,10
1858,7.312796914155007,146.2559382831,10
1859,7.308863188004303,146.1772637600859,10
1860,7.304933691666665,146.0986738333332,10
1861,7.301008418323483,146.0201683664695,10
1862,7.297087361170783,145.94174722341555,10
1863,7.293170513419218,145.86341026838426,10
1864,7.28925786829399,145.78515736587966,10
1865,7.285349419034855,145.70698838069697,10
1866,7.281445158896031,145.62890317792053,10
1867,7.277545081146224,145.55090162292439,10
1868,7.273649179068526,145.47298358137039,10
1869,7.269757445960407,145.395148919208,10
1870,7.265869875133688,145.3173975026736,10
1871,7.261986459914485,145.2397291982896,10
1872,7.2581071936431645,145.16214387286317,10
1873,7.2542320696743205,145.0846413934863,10
1874,7.250361081376737,145.0072216275346,10
1875,7.246494222133332,144.92988444266652,10
1876,7.242631485341153,144.85262970682294,10
1877,7.238772864411293,144.7754572882257,10
1878,7.234918352768901,144.6983670553779,10
1879,7.231067943853113,144.62135887706214,10
1880,7.227221631117022,144.54443262234034,10
1881,7.223379408027644,144.46758816055276,10
1882,7.219541268065891,144.3908253613177,10
1883,7.2157072047265025,144.31414409452992,10
1884,7.211877211518047,144.23754423036078,10
1885,7.208051281962867,144.1610256392572,10
1886,7.204229409597032,144.08458819194053,10
1887,7.20041158797032,144.0082317594063,10
1888,7.196597810646185,143.93195621292358,10
1889,7.1927880712016945,143.85576142403377,10
1890,7.188982363227512,143.7796472645501,10
1891,7.185180680327869,143.70361360655724,10
1892,7.181383016120508,143.62766032241004,10
1893,7.1775893642366615,143.5517872847331,10
1894,7.173799718321013,143.4759943664201,10
1895,7.170014072031662,143.40028144063314,10
1896,7.166232419040087,143.3246483808016,10
1897,7.162454753031103,143.24909506062193,10
1898,7.158681067702848,143.17362135405682,10
1899,7.15491135676672,143.09822713533427,10
1900,7.151145613947371,143.0229122789473,10
1901,7.147383832982641,142.9476766596527,10
1902,7.143626007623553,142.87252015247094,10
1903,7.139872131634263,142.79744263268512,10
1904,7.136122198792017,142.7224439758402,10
1905,7.132376202887139,142.64752405774266,10
1906,7.12863413772298,142.57268275445944,10
1907,7.124895997115889,142.49791994231765,10
1908,7.121161774895175,142.4232354979034,10
1909,7.117431464903091,142.34862929806167,10
1910,7.1137050609947625,142.27410121989513,10
1911,7.109982557038197,142.19965114076385,10
1912,7.106263946914227,142.12527893828442,10
1913,10.318754464273688,206.3750892854735,11
1914,10.313363265494024,206.2672653098803,11
1915,10.307977697209171,206.15955394418327,11
1916,10.302597750603105,206.05195501206197,11
1917,10.297223416878222,205.94446833756427,11
1918,10.291854687255238,205.83709374510462,11
1919,10.28649155297319,205.72983105946363,11
1920,10.281134005289355,205.62268010578688,11
1921,10.275782035479207,205.51564070958398,11
1922,10.270435634836394,205.40871269672775,11
1923,10.26509479467268,205.30189589345343,11
1924,10.259759506317856,205.19519012635698,11
1925,10.25442976111977,205.0885952223952,11
1926,10.249105550444218,204.98211100888417,11
1927,10.243786865674915,204.8757373134981,11
1928,10.238473698213463,204.7694739642691,11
1929,10.23316603947929,204.6633207895856,11
1930,10.227863880909618,204.5572776181922,11
1931,10.22256721395938,204.45134427918742,11
1932,10.217276030101223,204.34552060202432,11
1933,10.211990320825432,204.23980641650843,11
1934,10.206710077639897,204.1342015527978,11
1935,10.201435292070055,204.0287058414009,11
1936,10.196165955658863,203.92331911317712,11
1937,10.190902059966728,203.81804119933435,11
1938,10.185643596571492,203.71287193142962,11
1939,10.180390557068364,203.60781114136714,11
1940,10.175142933069875,203.50285866139734,11
1941,10.169900716205847,203.3980143241168,11
1942,10.164663898123353,203.29327796246685,11
1943,10.15943247048665,203.18864940973282,11
1944,10.154206424977135,203.08412849954252,11
1945,10.14898575329335,202.9797150658668,11
1946,10.143770447150853,202.87540894301688,11
1947,10.138560498282256,202.77120996564494,11
1948,10.133355898437147,202.66711796874267,11
1949,10.128156639382023,202.56313278764026,11
1950,10.12296271290029,202.45925425800556,11
1951,10.117774110792183,202.35548221584352,11
1952,10.112590824874776,202.2518164974953,11
1953,10.107412846981852,202.14825693963687,11
1954,10.102240168963952,202.04480337927882,11
1955,10.097072782688263,201.94145565376513,11
1956,10.09191068003863,201.83821360077243,11
1957,10.086753852915464,201.73507705830912,11
1958,10.08160229323573,201.6320458647144,11
1959,10.076455992932901,201.52911985865782,11
1960,10.071314943956917,201.42629887913813,11
1961,10.06617913827412,201.32358276548223,11
1962,10.061048567867257,201.22097135734498,11
1963,10.055923224735382,201.1184644947075,11
1964,10.050803100893864,201.01606201787715,11
1965,10.045688188374328,200.9137637674864,11
1966,10.040578479224594,200.81156958449168,11
1967,10.035473965508666,200.70947931017318,11
1968,10.030374639306684,200.6074927861335,11
1969,10.025280492714858,200.50560985429695,11
1970,10.020191517845461,200.40383035690905,11
1971,10.015107706826766,200.3021541365351,11
1972,10.01002905180302,200.20058103606024,11
1973,10.00495554493439,200.09911089868763,11
1974,9.999887178396936,199.99774356793853,11
1975,9.99482394438256,199.89647888765106,11
1976,9.98976583509897,199.79531670197926,11
1977,9.984712842769628,199.69425685539244,11
1978,9.979664959633752,199.59329919267486,11
1979,9.974622177946214,199.49244355892412,11
1980,9.969584489977557,199.39168979955093,11
1981,9.96455188801391,199.2910377602781,11
1982,9.959524364356989,199.19048728713963,11
1983,9.954501911324035,199.09003822648054,11
1984,9.949484521247765,198.9896904249551,11
1985,9.94447218647635,198.88944372952687,11
1986,9.939464899373387,198.78929798746756,11
1987,9.934462652317839,198.6892530463566,11
1988,9.929465437704007,198.58930875407992,11
1989,9.924473247941455,198.48946495882896,11
1990,9.919486075455051,198.38972150910078,11
1991,9.914503912684857,198.290078253697,11
1992,9.909526752086123,198.19053504172228,11
1993,9.904554586129231,198.09109172258445,11
1994,9.899587407299675,197.99174814599337,11
1995,9.894625208098022,197.89250416196023,11
1996,9.88966798103986,197.79335962079708,11
1997,9.88471571865576,197.694314373115,11
1998,9.879768413491268,197.59536826982523,11
1999,9.874826058106834,197.4965211621365,11
2000,9.869888645077774,197.3977729015553,11
